Transaction_ID,Customer_ID,Amount,Location,Merchant_Category,Device_ID,Timestamp,Hour,Is_Foreign,Is_Night,Velocity_Flag,Fraudulent
100267,10095,204.24,"Houston, TX",Dining,20002,2026-03-27 15:10:06.561990,15,1,0,0,No
100268,10070,164.65,"Austin, TX",Grocery,20001,2026-03-29 17:31:06.561990,17,0,0,0,No
100269,10051,352.56,"Austin, TX",Dining,20015,2026-03-26 00:06:06.561990,0,0,1,0,No
100270,10032,268.6,"Austin, TX",Gas,20093,2026-03-27 08:12:06.561990,8,0,0,0,No
100271,10039,62.48,"Austin, TX",Grocery,20005,2026-03-24 20:24:06.561990,20,0,0,0,No
100272,10038,79.65,"Austin, TX",Travel,20044,2026-03-25 12:38:06.561990,12,0,0,0,No
100273,10081,157.94,"Miami, FL",Retail,20070,2026-03-25 01:51:06.561990,1,1,1,0,No
100274,10000,123.71,"Austin, TX",Dining,20004,2026-03-28 06:52:06.561990,6,0,0,0,No
100275,10010,184.46,"Miami, FL",Travel,20055,2026-03-28 23:55:06.561990,23,1,0,0,No
100276,10091,329.69,"Houston, TX",Travel,20070,2026-03-24 16:03:06.561990,16,1,0,0,No
100277,10056,82.89,"Austin, TX",Online,20097,2026-03-26 11:31:06.561990,11,0,0,0,No
100278,10088,141.42,"Dallas, TX",Dining,20031,2026-03-25 08:24:06.561990,8,1,0,0,No
100279,10049,59.07,"Houston, TX",Travel,20048,2026-03-24 04:51:06.561990,4,1,1,0,Yes
100280,10022,146.05,"Austin, TX",Online,20012,2026-03-29 08:14:06.561990,8,0,0,0,No
100281,10030,40.86,"Austin, TX",Travel,20029,2026-03-28 12:49:06.561990,12,0,0,0,No
100282,10093,93.66,"Austin, TX",Retail,20024,2026-03-28 16:55:06.561990,16,0,0,0,No
100283,10041,193.89,"Austin, TX",Gas,20084,2026-03-28 15:39:06.561990,15,0,0,0,No
100284,10098,36.93,"Austin, TX",Online,20059,2026-03-29 22:08:06.561990,22,0,0,0,No
100285,10006,261.12,"Austin, TX",Gas,20058,2026-03-25 08:52:06.561990,8,0,0,0,No
100286,10015,342.12,"Austin, TX",Dining,20084,2026-03-26 09:41:06.561990,9,0,0,0,No
100287,10089,240.67,"Austin, TX",Retail,20027,2026-03-26 14:03:06.561990,14,0,0,0,No
100288,10059,280.39,"Austin, TX",Online,20057,2026-03-23 17:32:06.561990,17,0,0,0,No
100289,10001,133.22,"Austin, TX",Dining,20019,2026-03-26 21:32:06.561990,21,0,0,0,No
100290,10000,215.89,"Austin, TX",Travel,20033,2026-03-26 19:37:06.561990,19,0,0,0,No
100291,10047,268.18,"Las Vegas, NV",Grocery,20004,2026-03-23 23:17:06.561990,23,1,0,0,No
100292,10011,148.78,"Austin, TX",Dining,20081,2026-03-23 17:20:06.561990,17,0,0,0,No
100293,10068,282.7,"Houston, TX",Gas,20059,2026-03-27 14:16:06.561990,14,1,0,0,No
100294,10036,195.03,"Austin, TX",Retail,20042,2026-03-27 11:53:06.561990,11,0,0,0,No
100295,10031,90.6,"Miami, FL",Retail,20056,2026-03-24 13:04:06.561990,13,1,0,0,No
100296,10008,89.21,"Austin, TX",Dining,20056,2026-03-26 09:52:06.561990,9,0,0,0,No
100297,10098,127.83,"Las Vegas, NV",Travel,20074,2026-03-24 01:52:06.561990,1,1,1,0,No
100298,10018,260.7,"Houston, TX",Grocery,20053,2026-03-26 03:48:06.561990,3,1,1,0,No
100299,10047,210.42,"Austin, TX",Gas,20080,2026-03-29 21:23:06.561990,21,0,0,0,No
100300,10079,51.38,"Miami, FL",Dining,20044,2026-03-23 13:15:06.561990,13,1,0,0,No
100301,10002,353.92,"Houston, TX",Dining,20085,2026-03-24 09:27:06.561990,9,1,0,0,Yes
100302,10019,345.52,"Austin, TX",Retail,20036,2026-03-24 19:14:06.561990,19,0,0,0,No
100303,10023,51.43,"San Antonio, TX",Gas,20083,2026-03-24 04:28:06.561990,4,1,1,0,No
100304,10053,166.21,"Las Vegas, NV",Grocery,20047,2026-03-23 19:12:06.561990,19,1,0,0,Yes
100305,10032,133.06,"Austin, TX",Retail,20053,2026-03-30 09:37:06.561990,9,0,0,0,No
100306,10023,298.98,"Austin, TX",Dining,20047,2026-03-27 10:05:06.561990,10,0,0,0,No
100307,10074,57.82,"San Antonio, TX",Retail,20005,2026-03-29 12:06:06.561990,12,1,0,0,No
100308,10071,217.1,"Dallas, TX",Retail,20033,2026-03-28 21:47:06.561990,21,1,0,0,No
100309,10035,194.85,"Miami, FL",Online,20062,2026-03-24 15:48:06.561990,15,1,0,0,No
100310,10037,205.53,"Dallas, TX",Retail,20077,2026-03-23 23:28:06.561990,23,1,0,0,No
100311,10083,174.52,"Austin, TX",Travel,20047,2026-03-29 15:54:06.561990,15,0,0,0,No
100312,10098,46.79,"Las Vegas, NV",Retail,20022,2026-03-29 12:46:06.561990,12,1,0,0,No
100313,10088,226.7,"Austin, TX",Travel,20083,2026-03-28 15:21:06.561990,15,0,0,0,No
100314,10098,230.41,"Austin, TX",Gas,20012,2026-03-28 03:55:06.561990,3,0,1,0,No
100315,10024,162.75,"Houston, TX",Retail,20046,2026-03-28 05:21:06.561990,5,1,0,0,No
100316,10092,129.77,"Houston, TX",Grocery,20043,2026-03-30 08:42:06.561990,8,1,0,0,No
100317,10017,369.82,"Austin, TX",Travel,20031,2026-03-26 08:42:06.561990,8,0,0,0,Yes
100318,10081,367.22,"San Antonio, TX",Travel,20025,2026-03-25 16:24:06.561990,16,1,0,0,No
100319,10065,89.25,"Austin, TX",Dining,20052,2026-03-26 10:51:06.561990,10,0,0,0,No
100320,10053,183.5,"Austin, TX",Gas,20013,2026-03-27 08:15:06.561990,8,0,0,0,No
100321,10034,62.47,"San Antonio, TX",Retail,20051,2026-03-25 18:15:06.561990,18,1,0,0,Yes
100322,10079,83.55,"Austin, TX",Grocery,20035,2026-03-24 20:57:06.561990,20,0,0,0,Yes
100323,10060,139.24,"Austin, TX",Dining,20007,2026-03-26 04:45:06.561990,4,0,1,0,No
100324,10040,100.28,"Austin, TX",Gas,20039,2026-03-27 23:20:06.561990,23,0,0,0,No
100325,10099,51.06,"Las Vegas, NV",Travel,20085,2026-03-28 20:14:06.561990,20,1,0,0,No
100326,10032,53.51,"Austin, TX",Grocery,20021,2026-03-26 13:58:06.561990,13,0,0,0,Yes
100327,10067,53.54,"Austin, TX",Retail,20015,2026-03-30 02:28:06.561990,2,0,1,0,No
100328,10032,47.42,"Houston, TX",Online,20090,2026-03-25 04:01:06.561990,4,1,1,0,No
100329,10013,15.62,"Austin, TX",Online,20059,2026-03-29 11:01:06.561990,11,0,0,0,No
100330,10020,142.61,"Austin, TX",Gas,20059,2026-03-27 10:49:06.561990,10,0,0,0,No
100331,10047,109.32,"Houston, TX",Grocery,20009,2026-03-24 04:20:06.561990,4,1,1,0,No
100332,10019,15.35,"Austin, TX",Dining,20024,2026-03-29 20:00:06.561990,20,0,0,0,No
100333,10007,217.27,"Las Vegas, NV",Grocery,20030,2026-03-28 07:45:06.561990,7,1,0,0,Yes
100334,10006,110.96,"Austin, TX",Travel,20020,2026-03-24 22:48:06.561990,22,0,0,0,No
100335,10066,103.43,"Austin, TX",Online,20090,2026-03-26 03:06:06.561990,3,0,1,0,No
100336,10016,274.28,"Austin, TX",Gas,20080,2026-03-24 08:36:06.561990,8,0,0,0,No
100337,10032,91.94,"Austin, TX",Retail,20032,2026-03-24 12:40:06.561990,12,0,0,0,No
100338,10047,168.85,"Dallas, TX",Grocery,20030,2026-03-29 12:11:06.561990,12,1,0,0,No
100339,10075,124.55,"Austin, TX",Online,20089,2026-03-28 06:24:06.561990,6,0,0,0,No
100340,10058,78.43,"Austin, TX",Dining,20020,2026-03-23 21:23:06.561990,21,0,0,0,No
100341,10085,47.69,"Dallas, TX",Gas,20035,2026-03-25 23:56:06.561990,23,1,0,0,No
100342,10021,61.04,"Houston, TX",Retail,20064,2026-03-29 21:25:06.561990,21,1,0,0,No
100343,10029,109.77,"Austin, TX",Grocery,20003,2026-03-29 07:53:06.561990,7,0,0,0,Yes
100344,10037,250.83,"Austin, TX",Dining,20067,2026-03-27 02:25:06.561990,2,0,1,0,No
100345,10050,8.63,"Austin, TX",Retail,20089,2026-03-27 09:38:06.561990,9,0,0,0,No
100346,10053,35.06,"Austin, TX",Travel,20003,2026-03-28 23:05:06.561990,23,0,0,0,No
100347,10007,186.37,"Austin, TX",Online,20008,2026-03-27 12:16:06.561990,12,0,0,0,No
100348,10026,168.37,"Houston, TX",Travel,20029,2026-03-25 23:40:06.561990,23,1,0,0,Yes
100349,10026,57.46,"Miami, FL",Online,20044,2026-03-28 08:53:06.561990,8,1,0,0,No
100350,10097,113.45,"Austin, TX",Dining,20003,2026-03-25 12:00:06.561990,12,0,0,0,No
100351,10020,267.71,"Austin, TX",Travel,20068,2026-03-28 10:41:06.561990,10,0,0,0,No
100352,10029,97.96,"Austin, TX",Online,20022,2026-03-28 12:11:06.561990,12,0,0,0,No
100353,10096,147.91,"Austin, TX",Gas,20015,2026-03-28 13:31:06.561990,13,0,0,0,No
100354,10027,123.69,"Austin, TX",Dining,20021,2026-03-25 04:26:06.561990,4,0,1,0,No
100355,10063,325.87,"Miami, FL",Online,20071,2026-03-23 21:22:06.561990,21,1,0,0,Yes
100356,10096,349.41,"Dallas, TX",Grocery,20047,2026-03-27 03:30:06.561990,3,1,1,0,No
100357,10068,153.53,"Las Vegas, NV",Online,20061,2026-03-27 08:07:06.561990,8,1,0,0,No
100358,10060,162.92,"Miami, FL",Travel,20096,2026-03-28 13:34:06.561990,13,1,0,0,No
100359,10047,60.19,"Austin, TX",Gas,20059,2026-03-30 05:59:06.561990,5,0,0,0,No
100360,10018,133.52,"Houston, TX",Retail,20079,2026-03-27 06:25:06.561990,6,1,0,0,Yes
100361,10003,197.61,"Austin, TX",Retail,20004,2026-03-23 23:58:06.561990,23,0,0,0,No
100362,10034,57.24,"Austin, TX",Online,20079,2026-03-30 06:24:06.561990,6,0,0,0,No
100363,10063,136.46,"Miami, FL",Retail,20006,2026-03-27 14:30:06.561990,14,1,0,0,No
100364,10048,291.77,"Austin, TX",Online,20050,2026-03-29 07:16:06.561990,7,0,0,0,No
100365,10016,85.3,"Miami, FL",Gas,20064,2026-03-28 22:54:06.561990,22,1,0,0,No
100366,10043,61.63,"Austin, TX",Retail,20008,2026-03-28 03:42:06.561990,3,0,1,0,No
100367,10091,106.16,"Miami, FL",Travel,20081,2026-03-26 21:52:06.561990,21,1,0,0,No
100368,10029,292.8,"Las Vegas, NV",Travel,20044,2026-03-26 16:27:06.561990,16,1,0,0,No
100369,10092,68.26,"Dallas, TX",Grocery,20046,2026-03-29 23:22:06.561990,23,1,0,0,No
100370,10045,43.84,"Dallas, TX",Online,20066,2026-03-24 15:36:06.561990,15,1,0,0,No
100371,10005,184.36,"Austin, TX",Retail,20023,2026-03-24 22:08:06.561990,22,0,0,1,No
100372,10098,440.29,"San Antonio, TX",Travel,20091,2026-03-28 08:35:06.561990,8,1,0,0,No
100373,10036,18.34,"Las Vegas, NV",Gas,20009,2026-03-29 05:47:06.561990,5,1,0,0,No
100374,10023,218.0,"San Antonio, TX",Gas,20072,2026-03-25 09:19:06.561990,9,1,0,0,No
100375,10092,100.48,"Houston, TX",Grocery,20076,2026-03-25 06:29:06.561990,6,1,0,0,Yes
100376,10045,88.09,"Houston, TX",Gas,20047,2026-03-27 15:57:06.561990,15,1,0,0,No
100377,10052,133.88,"San Antonio, TX",Gas,20034,2026-03-25 04:47:06.561990,4,1,1,0,No
100378,10094,78.9,"Houston, TX",Retail,20053,2026-03-29 07:42:06.561990,7,1,0,0,No
100379,10098,240.53,"San Antonio, TX",Online,20086,2026-03-29 01:35:06.561990,1,1,1,0,No
100380,10059,58.89,"Houston, TX",Dining,20080,2026-03-29 11:27:06.561990,11,1,0,0,No
100381,10096,271.44,"Austin, TX",Gas,20070,2026-03-25 07:00:06.561990,7,0,0,0,No
100382,10062,164.07,"Austin, TX",Gas,20015,2026-03-26 16:11:06.561990,16,0,0,0,No
100383,10084,74.32,"Austin, TX",Dining,20052,2026-03-28 12:05:06.561990,12,0,0,0,No
100384,10031,166.68,"Austin, TX",Gas,20039,2026-03-28 06:57:06.561990,6,0,0,0,No
100385,10086,64.14,"Austin, TX",Retail,20099,2026-03-28 18:28:06.561990,18,0,0,0,No
100386,10032,82.41,"Houston, TX",Retail,20019,2026-03-27 06:55:06.561990,6,1,0,0,No
100387,10066,187.27,"Austin, TX",Dining,20087,2026-03-28 12:20:06.561990,12,0,0,0,No
100388,10017,38.44,"Austin, TX",Travel,20068,2026-03-23 11:02:06.561990,11,0,0,0,No
100389,10024,50.54,"Dallas, TX",Gas,20044,2026-03-30 04:49:06.561990,4,1,1,0,No
100390,10094,153.75,"Las Vegas, NV",Travel,20005,2026-03-24 05:04:06.561990,5,1,0,0,No
100391,10053,210.13,"Dallas, TX",Gas,20091,2026-03-30 08:46:06.561990,8,1,0,0,No
100392,10057,138.45,"Las Vegas, NV",Online,20068,2026-03-25 04:46:06.561990,4,1,1,0,No
100393,10066,136.24,"Dallas, TX",Gas,20048,2026-03-25 09:36:06.561990,9,1,0,0,No
100394,10045,75.55,"Austin, TX",Retail,20038,2026-03-28 00:45:06.561990,0,0,1,0,No
100395,10023,360.73,"Dallas, TX",Grocery,20001,2026-03-24 01:45:06.561990,1,1,1,0,No
100396,10031,173.51,"Dallas, TX",Grocery,20038,2026-03-27 23:05:06.561990,23,1,0,0,No
100397,10046,40.45,"Austin, TX",Grocery,20020,2026-03-30 08:10:06.561990,8,0,0,0,No
100398,10085,218.96,"Austin, TX",Grocery,20039,2026-03-28 13:54:06.561990,13,0,0,0,No
100399,10022,194.98,"Dallas, TX",Travel,20081,2026-03-24 09:45:06.561990,9,1,0,0,No
100400,10065,96.7,"Austin, TX",Travel,20053,2026-03-27 10:09:06.561990,10,0,0,0,No
100401,10026,70.34,"Houston, TX",Gas,20011,2026-03-23 17:19:06.561990,17,1,0,0,No
100402,10001,176.2,"Austin, TX",Travel,20080,2026-03-24 00:03:06.561990,0,0,1,0,Yes
100403,10089,50.67,"Houston, TX",Gas,20036,2026-03-26 04:45:06.561990,4,1,1,0,No
100404,10016,104.52,"Houston, TX",Online,20037,2026-03-27 01:32:06.561990,1,1,1,0,No
100405,10032,75.84,"Austin, TX",Gas,20014,2026-03-26 20:43:06.561990,20,0,0,0,No
100406,10008,75.83,"Austin, TX",Grocery,20006,2026-03-24 13:34:06.561990,13,0,0,0,No
100407,10042,107.29,"Houston, TX",Dining,20077,2026-03-27 11:12:06.561990,11,1,0,0,No
100408,10047,161.19,"San Antonio, TX",Dining,20049,2026-03-29 23:21:06.561990,23,1,0,0,Yes
100409,10038,147.54,"Miami, FL",Retail,20064,2026-03-24 23:45:06.561990,23,1,0,0,No
100410,10092,228.02,"Austin, TX",Retail,20066,2026-03-29 17:51:06.561990,17,0,0,0,No
100411,10041,161.6,"Dallas, TX",Gas,20043,2026-03-27 12:18:06.561990,12,1,0,0,No
100412,10025,26.59,"Austin, TX",Dining,20030,2026-03-27 18:42:06.561990,18,0,0,0,No
100413,10098,31.45,"Austin, TX",Grocery,20042,2026-03-26 02:53:06.561990,2,0,1,0,No
100414,10049,103.32,"Austin, TX",Travel,20076,2026-03-28 05:01:06.561990,5,0,0,0,No
100415,10024,50.3,"Houston, TX",Grocery,20047,2026-03-24 08:10:06.561990,8,1,0,0,No
100416,10023,120.28,"Austin, TX",Grocery,20081,2026-03-27 12:25:06.561990,12,0,0,0,No
100417,10012,97.9,"Austin, TX",Gas,20080,2026-03-25 18:02:06.561990,18,0,0,0,No
100418,10059,166.49,"Dallas, TX",Gas,20080,2026-03-24 12:29:06.561990,12,1,0,0,Yes
100419,10006,68.97,"Dallas, TX",Online,20060,2026-03-27 08:09:06.561990,8,1,0,0,No
100420,10056,225.74,"Austin, TX",Grocery,20074,2026-03-23 16:32:06.561990,16,0,0,0,No
100421,10035,179.34,"Austin, TX",Grocery,20083,2026-03-25 08:35:06.561990,8,0,0,0,No
100422,10044,445.22,"Austin, TX",Gas,20009,2026-03-25 17:36:06.561990,17,0,0,0,No
100423,10019,240.24,"Austin, TX",Gas,20028,2026-03-23 21:47:06.561990,21,0,0,0,No
100424,10064,29.79,"Dallas, TX",Online,20047,2026-03-27 11:18:06.561990,11,1,0,0,Yes
100425,10007,101.29,"Austin, TX",Online,20097,2026-03-25 09:04:06.561990,9,0,0,0,No
100426,10015,22.07,"Dallas, TX",Retail,20080,2026-03-29 00:17:06.561990,0,1,1,0,No
100427,10013,183.45,"Miami, FL",Dining,20061,2026-03-26 20:43:06.561990,20,1,0,0,No
100428,10075,211.96,"Austin, TX",Grocery,20012,2026-03-24 03:43:06.561990,3,0,1,0,No
100429,10086,57.35,"Las Vegas, NV",Grocery,20043,2026-03-30 00:14:06.561990,0,1,1,0,No
100430,10014,37.81,"Austin, TX",Online,20046,2026-03-24 07:45:06.561990,7,0,0,0,Yes
100431,10091,287.37,"Austin, TX",Online,20063,2026-03-29 13:49:06.561990,13,0,0,0,No
100432,10097,136.44,"Austin, TX",Retail,20090,2026-03-28 18:20:06.561990,18,0,0,0,No
100433,10065,227.02,"Austin, TX",Dining,20052,2026-03-26 09:43:06.561990,9,0,0,0,No
100434,10031,69.75,"Austin, TX",Retail,20089,2026-03-27 15:15:06.561990,15,0,0,0,No
100435,10086,61.94,"Austin, TX",Dining,20091,2026-03-26 06:36:06.561990,6,0,0,0,No
100436,10062,67.73,"San Antonio, TX",Travel,20076,2026-03-28 21:25:06.561990,21,1,0,0,No
100437,10085,81.6,"Miami, FL",Grocery,20075,2026-03-29 19:32:06.561990,19,1,0,0,No
100438,10050,127.7,"Dallas, TX",Retail,20043,2026-03-29 06:05:06.561990,6,1,0,0,No
100439,10024,81.26,"Austin, TX",Online,20027,2026-03-23 18:22:06.561990,18,0,0,0,No
100440,10057,149.82,"Dallas, TX",Retail,20001,2026-03-29 09:44:06.561990,9,1,0,0,No
100441,10062,91.02,"Houston, TX",Travel,20056,2026-03-28 10:49:06.561990,10,1,0,0,No
100442,10061,57.41,"San Antonio, TX",Retail,20056,2026-03-24 21:09:06.561990,21,1,0,0,No
100443,10021,117.64,"San Antonio, TX",Grocery,20033,2026-03-30 04:29:06.561990,4,1,1,0,No
100444,10057,197.05,"Miami, FL",Travel,20086,2026-03-27 02:51:06.561990,2,1,1,0,No
100445,10057,61.74,"Austin, TX",Online,20057,2026-03-27 07:54:06.561990,7,0,0,0,No
100446,10085,166.54,"Dallas, TX",Online,20051,2026-03-25 15:30:06.561990,15,1,0,0,No
100447,10048,105.95,"Austin, TX",Gas,20028,2026-03-28 09:01:06.561990,9,0,0,0,No
100448,10051,20.59,"Las Vegas, NV",Travel,20034,2026-03-25 04:53:06.561990,4,1,1,0,No
100449,10041,234.97,"Austin, TX",Gas,20074,2026-03-25 05:52:06.561990,5,0,0,0,No
100450,10069,105.27,"Austin, TX",Gas,20047,2026-03-30 09:52:06.561990,9,0,0,0,No
100451,10014,220.49,"Austin, TX",Grocery,20032,2026-03-28 02:48:06.561990,2,0,1,0,No
100452,10053,146.03,"San Antonio, TX",Retail,20074,2026-03-24 03:51:06.561990,3,1,1,0,No
100453,10059,31.95,"Austin, TX",Online,20072,2026-03-24 11:10:06.561990,11,0,0,0,No
100454,10096,4.51,"Austin, TX",Online,20077,2026-03-25 12:17:06.561990,12,0,0,0,No
100455,10007,37.17,"Las Vegas, NV",Retail,20008,2026-03-30 06:23:06.561990,6,1,0,0,Yes
100456,10052,4.12,"Miami, FL",Online,20047,2026-03-28 00:46:06.561990,0,1,1,0,No
100457,10059,156.12,"Austin, TX",Retail,20066,2026-03-26 05:50:06.561990,5,0,0,0,No
100458,10004,155.09,"Austin, TX",Travel,20092,2026-03-24 01:51:06.561990,1,0,1,0,No
100459,10067,30.58,"San Antonio, TX",Grocery,20082,2026-03-26 11:13:06.561990,11,1,0,0,No
100460,10005,96.77,"Miami, FL",Grocery,20035,2026-03-29 01:47:06.561990,1,1,1,0,No
100461,10095,223.72,"Houston, TX",Grocery,20095,2026-03-24 05:35:06.561990,5,1,0,0,No
100462,10093,76.7,"Houston, TX",Retail,20070,2026-03-27 15:58:06.561990,15,1,0,0,No
100463,10046,254.88,"Austin, TX",Retail,20091,2026-03-23 12:55:06.561990,12,0,0,0,No
100464,10098,133.55,"San Antonio, TX",Dining,20043,2026-03-27 08:46:06.561990,8,1,0,0,No
100465,10054,98.68,"Houston, TX",Online,20081,2026-03-29 21:39:06.561990,21,1,0,0,No
100466,10039,136.28,"Houston, TX",Online,20059,2026-03-30 09:35:06.561990,9,1,0,0,No
100467,10051,92.52,"Austin, TX",Dining,20062,2026-03-27 11:40:06.561990,11,0,0,0,No
100468,10015,44.72,"Miami, FL",Dining,20004,2026-03-27 17:33:06.561990,17,1,0,0,No
100469,10012,41.93,"Houston, TX",Grocery,20086,2026-03-25 21:41:06.561990,21,1,0,0,No
100470,10029,224.6,"Austin, TX",Dining,20085,2026-03-29 05:44:06.561990,5,0,0,0,No
100471,10018,204.13,"Houston, TX",Retail,20089,2026-03-26 06:00:06.561990,6,1,0,0,No
100472,10016,170.2,"Dallas, TX",Gas,20075,2026-03-23 12:41:06.561990,12,1,0,0,No
100473,10062,91.94,"Houston, TX",Retail,20039,2026-03-28 19:41:06.561990,19,1,0,0,No
100474,10018,189.45,"Dallas, TX",Dining,20018,2026-03-25 07:21:06.561990,7,1,0,0,No
100475,10091,70.69,"Houston, TX",Online,20046,2026-03-29 06:41:06.561990,6,1,0,0,No
100476,10057,152.72,"Las Vegas, NV",Retail,20064,2026-03-25 08:39:06.561990,8,1,0,0,No
100477,10054,106.16,"Austin, TX",Online,20066,2026-03-28 10:04:06.561990,10,0,0,0,No
100478,10089,227.82,"Austin, TX",Retail,20090,2026-03-28 15:32:06.561990,15,0,0,0,No
100479,10089,389.12,"Austin, TX",Online,20017,2026-03-25 01:41:06.561990,1,0,1,0,No
100480,10061,47.63,"Dallas, TX",Travel,20049,2026-03-29 16:45:06.561990,16,1,0,0,No
100481,10022,130.46,"Houston, TX",Retail,20029,2026-03-24 16:14:06.561990,16,1,0,0,No
100482,10008,569.3,"Miami, FL",Online,20065,2026-03-27 00:34:06.561990,0,1,1,0,No
100483,10011,98.04,"Dallas, TX",Gas,20004,2026-03-27 04:36:06.561990,4,1,1,0,Yes
100484,10000,96.72,"Houston, TX",Grocery,20092,2026-03-28 21:39:06.561990,21,1,0,0,No
100485,10057,136.66,"Las Vegas, NV",Retail,20096,2026-03-24 21:30:06.561990,21,1,0,0,No
100486,10000,158.27,"Austin, TX",Gas,20041,2026-03-28 05:57:06.561990,5,0,0,0,No
100487,10033,414.18,"San Antonio, TX",Grocery,20083,2026-03-25 12:34:06.561990,12,1,0,0,No
100488,10095,219.32,"Austin, TX",Retail,20093,2026-03-27 19:27:06.561990,19,0,0,0,No
100489,10047,106.98,"Houston, TX",Gas,20004,2026-03-27 09:51:06.561990,9,1,0,0,No
100490,10088,304.08,"Dallas, TX",Gas,20049,2026-03-27 07:29:06.561990,7,1,0,0,No
100491,10000,111.85,"Houston, TX",Travel,20084,2026-03-27 12:15:06.561990,12,1,0,0,No
100492,10015,98.48,"Austin, TX",Gas,20057,2026-03-25 13:20:06.561990,13,0,0,0,No
100493,10060,262.01,"Austin, TX",Travel,20078,2026-03-25 01:08:06.561990,1,0,1,0,Yes
100494,10063,152.16,"Houston, TX",Dining,20083,2026-03-23 20:23:06.561990,20,1,0,0,No
100495,10062,256.91,"San Antonio, TX",Online,20007,2026-03-25 02:11:06.561990,2,1,1,0,No
100496,10068,479.74,"Austin, TX",Grocery,20030,2026-03-27 18:24:06.561990,18,0,0,0,No
100497,10021,33.4,"Miami, FL",Online,20011,2026-03-25 12:08:06.561990,12,1,0,0,No
100498,10092,100.43,"Austin, TX",Online,20020,2026-03-26 03:18:06.561990,3,0,1,0,No
100499,10066,117.89,"Houston, TX",Travel,20093,2026-03-25 22:00:06.561990,22,1,0,0,No
100500,10075,38.08,"San Antonio, TX",Online,20061,2026-03-30 06:33:06.561990,6,1,0,0,No
100501,10025,129.33,"Houston, TX",Gas,20090,2026-03-26 05:23:06.561990,5,1,0,0,Yes
100502,10015,148.36,"Las Vegas, NV",Travel,20089,2026-03-24 07:48:06.561990,7,1,0,0,No
100503,10050,11.67,"Dallas, TX",Online,20032,2026-03-27 07:54:06.561990,7,1,0,0,Yes
100504,10085,293.32,"Houston, TX",Travel,20025,2026-03-28 11:26:06.561990,11,1,0,0,No
100505,10056,82.7,"Austin, TX",Dining,20089,2026-03-25 17:11:06.561990,17,0,0,0,No
100506,10028,135.67,"Austin, TX",Travel,20099,2026-03-24 08:45:06.561990,8,0,0,0,No
100507,10077,280.36,"Austin, TX",Retail,20039,2026-03-28 01:09:06.561990,1,0,1,0,No
100508,10091,54.39,"Dallas, TX",Gas,20064,2026-03-26 09:38:06.561990,9,1,0,0,No
100509,10068,139.24,"Austin, TX",Grocery,20058,2026-03-24 15:51:06.561990,15,0,0,0,No
100510,10046,45.15,"Austin, TX",Retail,20014,2026-03-24 03:57:06.561990,3,0,1,0,No
100511,10093,134.7,"Austin, TX",Retail,20000,2026-03-29 22:01:06.561990,22,0,0,0,No
100512,10061,111.16,"Austin, TX",Retail,20010,2026-03-27 12:26:06.561990,12,0,0,0,No
100513,10068,210.72,"Austin, TX",Online,20054,2026-03-25 22:03:06.561990,22,0,0,0,No
100514,10075,121.11,"Miami, FL",Travel,20001,2026-03-25 12:59:06.561990,12,1,0,0,No
100515,10015,42.08,"San Antonio, TX",Travel,20064,2026-03-27 22:00:06.561990,22,1,0,0,No
100516,10089,32.39,"Dallas, TX",Online,20094,2026-03-23 21:03:06.561990,21,1,0,0,No
100517,10089,30.49,"San Antonio, TX",Gas,20043,2026-03-27 19:24:06.561990,19,1,0,0,No
100518,10047,126.39,"Austin, TX",Online,20015,2026-03-27 22:37:06.561990,22,0,0,0,No
100519,10084,140.74,"Miami, FL",Online,20021,2026-03-26 15:26:06.561990,15,1,0,0,No
100520,10038,123.24,"Austin, TX",Online,20017,2026-03-29 21:25:06.561990,21,0,0,0,No
100521,10099,167.54,"Austin, TX",Gas,20046,2026-03-27 20:17:06.561990,20,0,0,0,No
100522,10032,199.95,"Houston, TX",Gas,20080,2026-03-26 12:30:06.561990,12,1,0,0,No
100523,10093,83.25,"Austin, TX",Dining,20029,2026-03-30 03:04:06.561990,3,0,1,0,No
100524,10022,58.85,"Dallas, TX",Dining,20009,2026-03-27 07:11:06.561990,7,1,0,0,No
100525,10009,187.04,"Austin, TX",Dining,20098,2026-03-25 03:15:06.561990,3,0,1,0,No
100526,10068,197.1,"San Antonio, TX",Dining,20057,2026-03-29 21:47:06.561990,21,1,0,0,No
100527,10099,81.93,"Austin, TX",Travel,20061,2026-03-27 16:59:06.561990,16,0,0,0,Yes
100528,10033,159.11,"Austin, TX",Retail,20084,2026-03-29 04:08:06.561990,4,0,1,0,No
100529,10051,93.45,"Dallas, TX",Retail,20079,2026-03-24 07:25:06.561990,7,1,0,0,No
100530,10094,56.42,"Austin, TX",Dining,20005,2026-03-25 15:01:06.561990,15,0,0,0,No
100531,10009,258.39,"Austin, TX",Dining,20066,2026-03-27 08:31:06.561990,8,0,0,0,No
100532,10018,376.21,"Austin, TX",Grocery,20040,2026-03-26 13:15:06.561990,13,0,0,0,No
100533,10057,99.21,"Houston, TX",Retail,20042,2026-03-26 02:45:06.561990,2,1,1,0,No
100534,10095,182.88,"Dallas, TX",Grocery,20084,2026-03-25 02:17:06.561990,2,1,1,0,Yes
100535,10000,153.17,"Austin, TX",Grocery,20076,2026-03-24 11:48:06.561990,11,0,0,0,No
